Name,Technology,Perfect,Resources,Alien,Aquarium,Aruldite,Bethlium,Bone,Herbirite,Maamite,Moonlite,Moron,Onion,Paladium,Parasite,Planetarium,Rock,Slate,Solarium,Tedium,Valium,Wood,Yeridium
677,Shield1,FALSE,"((""Planetarium"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
678,Shield1,FALSE,"((""Moonlite"", 3))",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
679,Shield2,FALSE,"((""Wood"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
680,Shield2,FALSE,"((""Rock"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
681,Shield2,FALSE,"((""Bone"", 3))",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Shield2,FALSE,"((""Bone"", 1),(""Rock"", 2))",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
683,Shield2,FALSE,"((""Rock"", 1),(""Slate"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
684,Shield2,FALSE,"((""Moonlite"", 2),(""Rock"", 1))",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
685,Shield2,FALSE,"((""Bethlium"", 2),(""Wood"", 1))",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
686,Shield2,FALSE,"((""Aquarium"", 2),(""Wood"", 1))",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
687,Shield2,FALSE,"((""Bone"", 1),(""Valium"", 2))",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
688,Shield2,FALSE,"((""Bethlium"", 2),(""Valium"", 1))",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
689,Shield2,FALSE,"((""Bone"", 1),(""Herbirite"", 2))",0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Shield2,FALSE,"((""Bethlium"", 3))",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Shield2,FALSE,"((""Solarium"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
692,Shield2,TRUE,"((""Solarium"", 2),(""Wood"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
693,Shield2,TRUE,"((""Bone"", 1),(""Solarium"", 2))",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
694,Shield2,FALSE,"((""Bethlium"", 2),(""Herbirite"", 1))",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Shield2,FALSE,"((""Aruldite"", 3))",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Shield2,FALSE,"((""Bethlium"", 2),(""Parasite"", 1))",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
697,Shield2,FALSE,"((""Aquarium"", 1),(""Bethlium"", 2))",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Shield2,FALSE,"((""Parasite"", 1),(""Solarium"", 2))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
699,Shield2,FALSE,"((""Aquarium"", 1),(""Solarium"", 2))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
700,Shield2,TRUE,"((""Aruldite"", 2),(""Rock"", 1))",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
701,Shield2,TRUE,"((""Aruldite"", 2),(""Bone"", 1))",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,Shield2,FALSE,"((""Aruldite"", 2),(""Slate"", 1))",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
703,Shield2,FALSE,"((""Aruldite"", 2),(""Planetarium"", 1))",0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
704,Shield2,FALSE,"((""Aruldite"", 1),(""Solarium"", 2))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
705,Shield2,FALSE,"((""Moonlite"", 1),(""Solarium"", 2))",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
706,Shield3,FALSE,"((""Slate"", 2.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0.5,0
707,Shield3,FALSE,"((""Moonlite"", 2.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.5,0
708,Shield3,FALSE,"((""Moonlite"", 0.5),(""Slate"", 2.5))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2.5,0,0,0,0,0
709,Shield3,FALSE,"((""Bone"", 0.5),(""Moonlite"", 2.5))",0,0,0,0,0.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
710,Shield3,FALSE,"((""Moonlite"", 2.5),(""Rock"", 0.5))",0,0,0,0,0,0,0,2.5,0,0,0,0,0,0.5,0,0,0,0,0,0
711,Shield3,FALSE,"((""Planetarium"", 2.5),(""Rock"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,0,0,0,0,0,0
712,Shield3,FALSE,"((""Planetarium"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
713,Shield3,FALSE,"((""Bethlium"", 0.5),(""Moonlite"", 2.5))",0,0,0,0.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
714,Shield3,FALSE,"((""Herbirite"", 3))",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,Shield3,TRUE,"((""Herbirite"", 0.5),(""Planetarium"", 2.5))",0,0,0,0,0,0.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
716,Shield3,FALSE,"((""Planetarium"", 2.5),(""Solarium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0.5,0,0,0,0
717,Shield3,FALSE,"((""Slate"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
718,Shield3,FALSE,"((""Onion"", 0.5),(""Slate"", 2.5))",0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,2.5,0,0,0,0,0
719,Shield3,FALSE,"((""Slate"", 2.5),(""Solarium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,0,0,0,0
720,Shield3,FALSE,"((""Solarium"", 2.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0.5,0
721,Shield3,FALSE,"((""Aruldite"", 0.5),(""Slate"", 2.5))",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
722,Shield3,FALSE,"((""Aruldite"", 0.5),(""Planetarium"", 2.5))",0,0,0.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
723,Shield3,TRUE,"((""Slate"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0.5
724,Shield3,TRUE,"((""Moonlite"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.5
725,Shield3,FALSE,"((""Moonlite"", 2),(""Valium"", 0.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0.5
726,Shield3,FALSE,"((""Wood"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5
727,Shield3,FALSE,"((""Bone"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
728,Shield3,FALSE,"((""Aquarium"", 2.5),(""Yeridium"", 0.5))",0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
729,Shield3,FALSE,"((""Bone"", 0.5),(""Planetarium"", 2.5))",0,0,0,0,0.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
730,Shield3,FALSE,"((""Moonlite"", 3))",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
731,Shield3,FALSE,"((""Moonlite"", 2.5),(""Parasite"", 0.5))",0,0,0,0,0,0,0,2.5,0,0,0,0.5,0,0,0,0,0,0,0,0
732,Shield3,FALSE,"((""Aquarium"", 0.5),(""Moonlite"", 2.5))",0,0.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
733,Shield3,FALSE,"((""Bethlium"", 0.5),(""Moonlite"", 2.5))",0,0,0,0.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
734,Shield4,FALSE,"((""Bone"", 0.5),(""Rock"", 2),(""Valium"", 0.5))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0.5,0,0
735,Shield4,TRUE,"((""Bone"", 2),(""Herbirite"", 0.5),(""Valium"", 0.5))",0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
736,Shield4,FALSE,"((""Herbirite"", 2.5),(""Valium"", 0.5))",0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
737,Shield4,FALSE,"((""Herbirite"", 0.5),(""Valium"", 2.5))",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
738,Shield4,FALSE,"((""Herbirite"", 0.5),(""Parasite"", 2.5))",0,0,0,0,0,0.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
739,Shield4,FALSE,"((""Parasite"", 1),(""Wood"", 2))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
740,Shield4,FALSE,"((""Herbirite"", 1),(""Wood"", 2))",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
741,Shield4,FALSE,"((""Herbirite"", 0.5),(""Wood"", 2.5))",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
742,Shield4,FALSE,"((""Moonlite"", 2.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.5,0
743,Shield4,FALSE,"((""Herbirite"", 0.5),(""Paladium"", 0.5),(""Wood"", 2))",0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,2,0
744,Shield4,FALSE,"((""Aquarium"", 0.5),(""Herbirite"", 0.5),(""Wood"", 2))",0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
745,Shield4,FALSE,"((""Aquarium"", 0.5),(""Bone"", 2),(""Valium"", 0.5))",0,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
746,Shield4,FALSE,"((""Bone"", 2),(""Yeridium"", 1))",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
747,Shield4,FALSE,"((""Bone"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
748,Shield4,FALSE,"((""Rock"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0.5
749,Shield4,FALSE,"((""Bone"", 2.5),(""Valium"", 0.5))",0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
750,Shield4,FALSE,"((""Rock"", 2.5),(""Valium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0.5,0,0
751,Shield4,FALSE,"((""Rock"", 2),(""Valium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
752,Shield4,FALSE,"((""Parasite"", 1),(""Yeridium"", 2))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
753,Shield4,FALSE,"((""Parasite"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0.5
754,Shield4,FALSE,"((""Parasite"", 0.5),(""Solarium"", 0.5),(""Wood"", 2))",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,2,0
755,Shield4,FALSE,"((""Bethlium"", 0.5),(""Parasite"", 0.5),(""Wood"", 2))",0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2,0
756,Shield4,FALSE,"((""Bethlium"", 2),(""Parasite"", 0.5),(""Yeridium"", 0.5))",0,0,0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5
757,Shield4,FALSE,"((""Herbirite"", 0.5),(""Rock"", 2),(""Solarium"", 0.5))",0,0,0,0,0,0.5,0,0,0,0,0,0,0,2,0,0.5,0,0,0,0
758,Shield4,FALSE,"((""Herbirite"", 1),(""Rock"", 2))",0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
759,Shield4,FALSE,"((""Parasite"", 0.5),(""Slate"", 2),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0,0,0,0,0.5
760,Shield4,FALSE,"((""Moonlite"", 0.5),(""Wood"", 2),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2,0.5
761,Shield4,TRUE,"((""Bone"", 2),(""Valium"", 0.5),(""Yeridium"", 0.5))",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5
762,Shield4,FALSE,"((""Planetarium"", 0.5),(""Rock"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5,0,0,0,0,0,0
763,Shield5,FALSE,"((""Rock"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
764,Shield5,FALSE,"((""Bone"", 3))",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Shield5,FALSE,"((""Wood"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
766,Shield5,FALSE,"((""Aquarium"", 3))",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Shield5,FALSE,"((""Bone"", 2.5),(""Wood"", 0.5))",0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
768,Shield5,FALSE,"((""Moonlite"", 0.5),(""Rock"", 2.5))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.5,0,0,0,0,0,0
769,Shield5,FALSE,"((""Moonlite"", 0.5),(""Wood"", 2.5))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.5,0
770,Shield5,TRUE,"((""Aquarium"", 0.5),(""Wood"", 2.5))",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
771,Shield5,TRUE,"((""Aquarium"", 0.5),(""Rock"", 2.5))",0,0.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0
772,Shield5,TRUE,"((""Aquarium"", 0.5),(""Bone"", 2.5))",0,0.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Shield5,FALSE,"((""Bethlium"", 0.5),(""Bone"", 2.5))",0,0,0,0.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,Shield5,FALSE,"((""Bone"", 2.5),(""Moonlite"", 0.5))",0,0,0,0,2.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
775,Shield5,FALSE,"((""Bone"", 2.5),(""Valium"", 0.5))",0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
776,Shield5,FALSE,"((""Rock"", 2.5),(""Valium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0.5,0,0
777,Shield5,FALSE,"((""Onion"", 0.5),(""Wood"", 2.5))",0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2.5,0
778,Shield5,FALSE,"((""Bone"", 2.5),(""Onion"", 0.5))",0,0,0,0,2.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
779,Shield5,FALSE,"((""Bone"", 2.5),(""Solarium"", 0.5))",0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
780,Shield5,FALSE,"((""Rock"", 2.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0.5,0
781,Shield5,FALSE,"((""Bone"", 0.5),(""Rock"", 2.5))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0
782,Shield5,FALSE,"((""Rock"", 2.5),(""Slate"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,0,0,0,0,0
783,Shield5,FALSE,"((""Planetarium"", 0.5),(""Rock"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5,0,0,0,0,0,0
784,Shield5,FALSE,"((""Rock"", 2.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0.5
785,Shield5,TRUE,"((""Paladium"", 0.5),(""Rock"", 2.5))",0,0,0,0,0,0,0,0,0,0,0.5,0,0,2.5,0,0,0,0,0,0
786,Shield5,FALSE,"((""Paladium"", 3))",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
787,Shield5,TRUE,"((""Herbirite"", 2.5),(""Paladium"", 0.5))",0,0,0,0,0,2.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
788,Shield5,TRUE,"((""Paladium"", 0.5),(""Tedium"", 2.5))",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.5,0,0,0
789,Shield5,FALSE,"((""Onion"", 2.5),(""Paladium"", 0.5))",0,0,0,0,0,0,0,0,0,2.5,0.5,0,0,0,0,0,0,0,0,0
790,Shield5,FALSE,"((""Paladium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
791,Shield5,FALSE,"((""Aquarium"", 0.5),(""Tedium"", 2.5))",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0
792,Shield5,FALSE,"((""Aquarium"", 0.5),(""Paladium"", 2.5))",0,0.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0
793,Shield5,FALSE,"((""Aquarium"", 0.5),(""Moron"", 2.5))",0,0.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
794,Shield5,FALSE,"((""Paladium"", 0.5),(""Planetarium"", 2.5))",0,0,0,0,0,0,0,0,0,0,0.5,0,2.5,0,0,0,0,0,0,0
795,Shield5,FALSE,"((""Paladium"", 0.5),(""Yeridium"", 2.5))",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2.5
796,Shield5,FALSE,"((""Aquarium"", 0.5),(""Yeridium"", 2.5))",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
797,Shield5,FALSE,"((""Slate"", 0.5),(""Wood"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2.5,0
798,Shield5,FALSE,"((""Aquarium"", 0.5),(""Onion"", 2.5))",0,0.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0
799,Shield5,FALSE,"((""Solarium"", 0.5),(""Wood"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2.5,0
800,Shield5,FALSE,"((""Herbirite"", 0.5),(""Wood"", 2.5))",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
801,Shield5,FALSE,"((""Aquarium"", 0.5),(""Bethlium"", 2.5))",0,0.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,Shield5,FALSE,"((""Aquarium"", 0.5),(""Moonlite"", 2.5))",0,0.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
803,Shield5,FALSE,"((""Aquarium"", 0.5),(""Herbirite"", 2.5))",0,0.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,Shield5,FALSE,"((""Aquarium"", 0.5),(""Valium"", 2.5))",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
805,Shield5,FALSE,"((""Aquarium"", 0.5),(""Parasite"", 2.5))",0,0.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
806,Shield5,FALSE,"((""Aruldite"", 0.5),(""Rock"", 2.5))",0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0
807,Shield5,FALSE,"((""Aruldite"", 0.5),(""Wood"", 2.5))",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
808,Shield5,FALSE,"((""Planetarium"", 0.5),(""Wood"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.5,0
809,Shield5,FALSE,"((""Aquarium"", 0.5),(""Aruldite"", 2.5))",0,0.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,AdvShield1,FALSE,"((""Bethlium"", 2.5),(""Bone"", 0.5))",0,0,0,2.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,AdvShield1,FALSE,"((""Bethlium"", 1.5),(""Bone"", 1.5))",0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,AdvShield1,FALSE,"((""Solarium"", 2.5),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0.5,0
813,AdvShield1,FALSE,"((""Solarium"", 1.5),(""Wood"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1.5,0
814,AdvShield1,FALSE,"((""Bone"", 1.5),(""Solarium"", 1.5))",0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
815,AdvShield1,FALSE,"((""Aruldite"", 1.5),(""Rock"", 1.5))",0,0,1.5,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0
816,AdvShield1,FALSE,"((""Aruldite"", 2.5),(""Rock"", 0.5))",0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
817,AdvShield1,FALSE,"((""Rock"", 0.5),(""Solarium"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2.5,0,0,0,0
818,AdvShield1,FALSE,"((""Bethlium"", 2.5),(""Rock"", 0.5))",0,0,0,2.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
819,AdvShield1,FALSE,"((""Aruldite"", 2.5),(""Wood"", 0.5))",0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
820,AdvShield1,FALSE,"((""Aruldite"", 1.5),(""Wood"", 1.5))",0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
821,AdvShield1,FALSE,"((""Bethlium"", 2.5),(""Wood"", 0.5))",0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
822,AdvShield1,FALSE,"((""Aquarium"", 1),(""Wood"", 2))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
823,AdvShield1,FALSE,"((""Aquarium"", 2.5),(""Wood"", 0.5))",0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
824,AdvShield1,FALSE,"((""Aquarium"", 2.5),(""Bone"", 0.5))",0,2.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,AdvShield1,FALSE,"((""Aruldite"", 0.5),(""Bone"", 2.5))",0,0,0.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,AdvShield1,FALSE,"((""Aruldite"", 1.5),(""Bone"", 1.5))",0,0,1.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,AdvShield1,FALSE,"((""Aruldite"", 2.5),(""Bone"", 0.5))",0,0,2.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,AdvShield1,FALSE,"((""Aquarium"", 2.5),(""Solarium"", 0.5))",0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
829,AdvShield1,FALSE,"((""Aquarium"", 1.5),(""Aruldite"", 1.5))",0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,AdvShield1,TRUE,"((""Aruldite"", 1.5),(""Paladium"", 1),(""Wood"", 0.5))",0,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0
831,AdvShield1,TRUE,"((""Aquarium"", 1),(""Aruldite"", 1.5),(""Wood"", 0.5))",0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
832,AdvShield1,FALSE,"((""Aruldite"", 1.5),(""Onion"", 1),(""Wood"", 0.5))",0,0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0
833,AdvShield1,TRUE,"((""Aquarium"", 1),(""Bethlium"", 1.5),(""Wood"", 0.5))",0,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
834,AdvShield1,FALSE,"((""Aquarium"", 1),(""Slate"", 1.5),(""Wood"", 0.5))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0.5,0
835,AdvShield1,FALSE,"((""Aquarium"", 1),(""Aruldite"", 1.5),(""Onion"", 0.5))",0,1,1.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
836,AdvShield1,FALSE,"((""Aruldite"", 1.5),(""Paladium"", 1),(""Tedium"", 0.5))",0,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0
837,AdvShield1,FALSE,"((""Moron"", 1.5),(""Paladium"", 1),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,1.5,0,1,0,0,0,0,0,0,0,0.5,0
838,AdvShield1,FALSE,"((""Bethlium"", 2),(""Paladium"", 1))",0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
839,AdvShield1,FALSE,"((""Aquarium"", 1),(""Bethlium"", 2))",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,AdvShield1,FALSE,"((""Onion"", 2.5),(""Paladium"", 0.5))",0,0,0,0,0,0,0,0,0,2.5,0.5,0,0,0,0,0,0,0,0,0
841,AdvShield1,FALSE,"((""Herbirite"", 1.5),(""Paladium"", 1),(""Rock"", 0.5))",0,0,0,0,0,1.5,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0
842,AdvShield1,TRUE,"((""Aquarium"", 1),(""Aruldite"", 1.5),(""Rock"", 0.5))",0,1,1.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
843,AdvShield1,TRUE,"((""Aquarium"", 1),(""Aruldite"", 1.5),(""Bone"", 0.5))",0,1,1.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,AdvShield1,FALSE,"((""Aquarium"", 1),(""Wood"", 0.5),(""Yeridium"", 1.5))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5
